 energy time folder timeStep
10389 0.0178706 47020.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10390 0.017735900000000002 47040.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10391 0.0178287 47060.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10392 0.017638499999999998 47080.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10393 0.016978 47100.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10394 0.0171175 47120.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10395 0.0180952 47140.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10396 0.0179285 47160.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10397 0.0181581 47180.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10398 0.018026900000000002 47200.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10399 0.0181926 47220.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10400 0.018011199999999998 47240.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10401 0.017737400000000004 47260.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10402 0.017438 47280.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10403 0.0171953 47300.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10404 0.0173699 47320.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10405 0.0168407 47340.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10406 0.016000999999999998 47360.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10407 0.0157831 47380.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10408 0.015332399999999998 47400.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10409 0.0158308 47420.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10410 0.0178035 47440.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10411 0.017851 47460.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10412 0.016656999999999998 47480.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10413 0.0164422 47500.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10414 0.0168919 47520.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10415 0.016961 47540.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10416 0.0173799 47560.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10417 0.0166088 47580.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10418 0.0159415 47600.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10419 0.0170266 47620.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10420 0.0172916 47640.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10421 0.017475400000000002 47660.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10422 0.016223599999999998 47680.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10423 0.017359799999999998 47700.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10424 0.0159872 47720.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10425 0.017137400000000004 47740.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10426 0.016570599999999998 47760.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10427 0.017851 47780.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10428 0.017478900000000002 47800.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10429 0.017712099999999998 47820.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10430 0.018274400000000003 47840.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10431 0.0178004 47860.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10432 0.0167917 47880.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10433 0.0179499 47900.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10434 0.0180416 47920.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10435 0.018092 47940.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10436 0.0172734 47960.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10437 0.017949400000000004 47980.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10438 0.0171306 48000.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10439 0.017766900000000002 48020.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10440 0.0172632 48040.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10441 0.0181728 48060.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10442 0.0179864 48080.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10443 0.0177643 48100.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10444 0.0180425 48120.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10445 0.017924900000000004 48140.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10446 0.0171498 48160.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10447 0.0168504 48180.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10448 0.016109000000000002 48200.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10449 0.017052599999999998 48220.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10450 0.0175287 48240.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10451 0.0177785 48260.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10452 0.017738 48280.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10453 0.0182101 48300.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10454 0.017770400000000002 48320.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10455 0.016782400000000003 48340.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10456 0.0172682 48360.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10457 0.0183292 48380.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10458 0.017853099999999997 48400.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10459 0.017526499999999997 48420.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10460 0.017660299999999997 48440.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10461 0.017918700000000003 48460.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10462 0.0177153 48480.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10463 0.0177831 48500.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10464 0.0171709 48520.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10465 0.017028 48540.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10466 0.018165900000000002 48560.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10467 0.0176977 48580.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10468 0.0181153 48600.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10469 0.0186231 48620.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10470 0.018389700000000002 48640.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10471 0.018049799999999998 48660.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10472 0.0179067 48680.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10473 0.0181375 48700.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10474 0.0179791 48720.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10475 0.018226 48740.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10476 0.0179425 48760.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10477 0.018243799999999998 48780.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10478 0.0180193 48800.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10479 0.0178187 48820.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10480 0.0177298 48840.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10481 0.0182374 48860.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10482 0.0176582 48880.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10483 0.018101 48900.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10484 0.0178162 48920.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10485 0.0180612 48940.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10486 0.017834400000000004 48960.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10487 0.017699 48980.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10488 0.018365400000000004 49000.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10489 0.0183118 49020.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10490 0.0183123 49040.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10491 0.0182616 49060.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10492 0.0180489 49080.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10493 0.0183472 49100.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10494 0.0181933 49120.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10495 0.0180248 49140.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10496 0.018358199999999998 49160.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10497 0.0179141 49180.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10498 0.0178061 49200.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10499 0.018044900000000003 49220.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10500 0.0176353 49240.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10501 0.0176947 49260.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10502 0.0179576 49280.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10503 0.0183477 49300.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10504 0.0181767 49320.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10505 0.018026499999999997 49340.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10506 0.0180955 49360.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10507 0.0183327 49380.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10508 0.0180717 49400.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10509 0.018373 49420.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10510 0.0177368 49440.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10511 0.0178933 49460.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10512 0.017974900000000002 49480.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10513 0.018136799999999998 49500.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10514 0.017858199999999998 49520.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10515 0.0180842 49540.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10516 0.018027900000000003 49560.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10517 0.0179856 49580.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10518 0.0181049 49600.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10519 0.0178743 49620.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10520 0.0177563 49640.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10521 0.018191 49660.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10522 0.01789 49680.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10523 0.018096400000000002 49700.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10524 0.018096599999999997 49720.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10525 0.017846 49740.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10526 0.0180331 49760.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10527 0.018018 49780.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10528 0.018135 49800.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10529 0.0181569 49820.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10530 0.017872299999999997 49840.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10531 0.0182412 49860.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10532 0.0181463 49880.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10533 0.0181263 49900.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10534 0.018093599999999998 49920.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10535 0.0181012 49940.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10536 0.018191 49960.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10537 0.018221099999999997 49980.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10538 0.018135400000000003 50000.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10539 0.0179011 50020.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10540 0.0177268 50040.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10541 0.0182829 50060.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10542 0.0180655 50080.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10543 0.0175558 50100.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10544 0.017836 50120.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10545 0.0177428 50140.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10546 0.0174108 50160.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10547 0.0179817 50180.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10548 0.0182148 50200.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10549 0.0180009 50220.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10550 0.018080799999999998 50240.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10551 0.018125799999999997 50260.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10552 0.0182959 50280.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10553 0.0178834 50300.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10554 0.0169959 50320.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10555 0.018159900000000003 50340.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10556 0.0180667 50360.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10557 0.017931700000000002 50380.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10558 0.0178767 50400.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10559 0.0176421 50420.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10560 0.017505700000000003 50440.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10561 0.0176562 50460.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10562 0.0178942 50480.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10563 0.017505700000000003 50500.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10564 0.0173515 50520.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10565 0.017306000000000002 50540.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10566 0.0182262 50560.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10567 0.0177834 50580.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10568 0.017555599999999998 50600.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10569 0.016828799999999998 50620.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10570 0.017563299999999997 50640.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10571 0.0176357 50660.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10572 0.017684799999999997 50680.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10573 0.017713800000000002 50700.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10574 0.0175762 50720.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10575 0.0172678 50740.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10576 0.017933 50760.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10577 0.0177232 50780.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10578 0.017397 50800.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10579 0.0181462 50820.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10580 0.0180251 50840.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10581 0.0180207 50860.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10582 0.0177709 50880.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10583 0.0180827 50900.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10584 0.017922900000000002 50920.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10585 0.017296799999999998 50940.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10586 0.017907299999999998 50960.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10587 0.0178613 50980.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10588 0.018169900000000003 51000.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10589 0.0177161 51020.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10590 0.0176483 51040.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10591 0.017210299999999998 51060.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10592 0.0177076 51080.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10593 0.0176551 51100.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10594 0.0177625 51120.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10595 0.017359799999999998 51140.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10596 0.017647200000000002 51160.00000000001 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10597 0.0171453 51180.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10598 0.0168922 51200.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10599 0.0178768 51220.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10600 0.0175292 51240.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10601 0.0172238 51260.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
10602 0.0178022 51280.0 /home/luca/network/hpc/fermiImpurity/nR1e-6/aNeg/dmc-unitary/cde7278c 0.02
